CID;LAC;NET;RXL;TYPE;LAT;LON;SPEED;DATE;TIME;N1CID;N1LAC;N1RXL;N2CID;N2LAC;N2RXL;N3CID;N3LAC;N3RXL;N4CID;N4LAC;N4RXL;N5CID;N5LAC;N5RXL;N6CID;N6LAC;N6RXL
54816;4722;46692;-103;GPRS;23.95004;120.61426;275 km/h;2012/03/16;22:44:38;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94938;120.61432;275 km/h;2012/03/16;22:44:39;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94869;120.61437;276 km/h;2012/03/16;22:44:40;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94798;120.61443;276 km/h;2012/03/16;22:44:41;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94728;120.61450;277 km/h;2012/03/16;22:44:42;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94659;120.61458;278 km/h;2012/03/16;22:44:43;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94585;120.61470;279 km/h;2012/03/16;22:44:44;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94516;120.61477;279 km/h;2012/03/16;22:44:45;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94445;120.61480;280 km/h;2012/03/16;22:44:46;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94377;120.61490;280 km/h;2012/03/16;22:44:47;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94306;120.61492;281 km/h;2012/03/16;22:44:48;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94236;120.61498;279 km/h;2012/03/16;22:44:49;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94166;120.61503;280 km/h;2012/03/16;22:44:50;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94099;120.61507;279 km/h;2012/03/16;22:44:51;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.94028;120.61513;280 km/h;2012/03/16;22:44:52;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.93958;120.61518;280 km/h;2012/03/16;22:44:53;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.93888;120.61524;280 km/h;2012/03/16;22:44:54;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.93819;120.61529;280 km/h;2012/03/16;22:44:55;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.93750;120.61533;279 km/h;2012/03/16;22:44:56;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
54816;4722;46692;-103;GPRS;23.93677;120.61537;280 km/h;2012/03/16;22:44:57;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-103;GPRS;23.93606;120.61542;281 km/h;2012/03/16;22:44:58;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-103;GPRS;23.93538;120.61544;279 km/h;2012/03/16;22:44:59;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-103;GPRS;23.93464;120.61551;280 km/h;2012/03/16;22:45:00;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-69;GPRS;23.93395;120.61555;279 km/h;2012/03/16;22:45:01;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-69;GPRS;23.93323;120.61558;281 km/h;2012/03/16;22:45:02;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-69;GPRS;23.93257;120.61560;280 km/h;2012/03/16;22:45:03;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-73;GPRS;23.93187;120.61562;279 km/h;2012/03/16;22:45:04;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-73;GPRS;23.93115;120.61564;278 km/h;2012/03/16;22:45:05;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-73;GPRS;23.93046;120.61564;277 km/h;2012/03/16;22:45:06;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-71;GPRS;23.92976;120.61563;278 km/h;2012/03/16;22:45:07;55885;4722;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-71;GPRS;23.92902;120.61561;280 km/h;2012/03/16;22:45:08;55885;4722;-75;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-71;GPRS;23.92830;120.61559;282 km/h;2012/03/16;22:45:09;55885;4722;-75;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-67;GPRS;23.92758;120.61554;283 km/h;2012/03/16;22:45:10;55885;4722;-75;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-67;GPRS;23.92692;120.61551;282 km/h;2012/03/16;22:45:11;55885;4722;-75;44828;4723;-77;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-67;GPRS;23.92622;120.61545;279 km/h;2012/03/16;22:45:12;55885;4722;-75;44828;4723;-77;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-67;GPRS;23.92551;120.61541;282 km/h;2012/03/16;22:45:13;55885;4722;-77;44828;4723;-77;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-67;GPRS;23.92481;120.61533;283 km/h;2012/03/16;22:45:14;55885;4722;-77;44828;4723;-77;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-67;GPRS;23.92411;120.61527;283 km/h;2012/03/16;22:45:15;55885;4722;-75;44828;4723;-77;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-67;GPRS;23.92338;120.61514;284 km/h;2012/03/16;22:45:16;55885;4722;-75;44828;4723;-77;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-67;GPRS;23.92264;120.61502;284 km/h;2012/03/16;22:45:17;55885;4722;-75;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-67;GPRS;23.92194;120.61490;285 km/h;2012/03/16;22:45:18;55885;4722;-75;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-71;GPRS;23.92126;120.61476;285 km/h;2012/03/16;22:45:19;55885;4722;-75;24778;4721;-75;54852;4722;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-71;GPRS;23.92055;120.61462;285 km/h;2012/03/16;22:45:20;55885;4722;-77;24778;4721;-75;54852;4722;-75;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-71;GPRS;23.91982;120.61446;287 km/h;2012/03/16;22:45:21;24778;4721;-75;54852;4722;-75;24814;4722;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-75;GPRS;23.91912;120.61431;287 km/h;2012/03/16;22:45:22;24778;4721;-75;54852;4722;-75;24814;4722;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-75;GPRS;23.91842;120.61415;289 km/h;2012/03/16;22:45:23;24778;4721;-75;54852;4722;-75;24814;4722;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-75;GPRS;23.91770;120.61397;288 km/h;2012/03/16;22:45:24;24778;4721;-75;54852;4722;-75;24814;4722;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-75;EDGE;23.91699;120.61379;288 km/h;2012/03/16;22:45:25;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-75;EDGE;23.91629;120.61359;287 km/h;2012/03/16;22:45:26;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-75;EDGE;23.91562;120.61339;287 km/h;2012/03/16;22:45:27;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-73;EDGE;23.91493;120.61318;287 km/h;2012/03/16;22:45:28;55881;4722;-73;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-73;EDGE;23.91421;120.61295;290 km/h;2012/03/16;22:45:29;55881;4722;-73;44871;4722;-67;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-73;EDGE;23.91352;120.61271;291 km/h;2012/03/16;22:45:30;55881;4722;-73;44871;4722;-67;24820;4722;-71;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-71;EDGE;23.91285;120.61249;291 km/h;2012/03/16;22:45:31;55881;4722;-73;44871;4722;-67;24820;4722;-71;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-71;EDGE;23.91213;120.61225;293 km/h;2012/03/16;22:45:32;55881;4722;-73;44871;4722;-67;24820;4722;-69;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-71;EDGE;23.91145;120.61197;293 km/h;2012/03/16;22:45:33;55881;4722;-73;44871;4722;-69;24820;4722;-69;4893;4722;-73;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-71;EDGE;23.91074;120.61171;293 km/h;2012/03/16;22:45:34;55881;4722;-73;44871;4722;-69;24820;4722;-69;4893;4722;-73;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-71;EDGE;23.91006;120.61146;294 km/h;2012/03/16;22:45:35;44871;4722;-69;24820;4722;-69;24814;4722;-69;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-71;EDGE;23.90937;120.61119;294 km/h;2012/03/16;22:45:36;44871;4722;-69;24820;4722;-69;24814;4722;-67;4893;4722;-75;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-71;EDGE;23.90866;120.61090;294 km/h;2012/03/16;22:45:37;44871;4722;-71;24820;4722;-69;24814;4722;-67;4893;4722;-75;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-71;EDGE;23.90796;120.61060;297 km/h;2012/03/16;22:45:38;44871;4722;-73;24820;4722;-69;24814;4722;-67;4893;4722;-75;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-71;EDGE;23.90729;120.61031;297 km/h;2012/03/16;22:45:39;44871;4722;-75;24820;4722;-69;24814;4722;-67;4893;4722;-75;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-71;EDGE;23.90658;120.60998;297 km/h;2012/03/16;22:45:40;44871;4722;-75;24820;4722;-71;24814;4722;-67;4893;4722;-75;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-71;EDGE;23.90589;120.60965;298 km/h;2012/03/16;22:45:41;24820;4722;-71;24814;4722;-67;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-71;EDGE;23.90519;120.60932;300 km/h;2012/03/16;22:45:42;24820;4722;-71;24814;4722;-67;24830;4722;-69;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-73;EDGE;23.90455;120.60897;298 km/h;2012/03/16;22:45:43;24820;4722;-71;24814;4722;-69;24830;4722;-69;55470;4722;-115;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-73;EDGE;23.90388;120.60862;297 km/h;2012/03/16;22:45:44;24820;4722;-71;24814;4722;-69;24830;4722;-69;55470;4722;-75;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-73;EDGE;23.90320;120.60823;298 km/h;2012/03/16;22:45:45;24820;4722;-71;24814;4722;-69;24830;4722;-69;55470;4722;-75;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-75;EDGE;23.90258;120.60781;298 km/h;2012/03/16;22:45:46;24820;4722;-73;24814;4722;-69;24830;4722;-69;55470;4722;-75;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-75;EDGE;23.90197;120.60739;298 km/h;2012/03/16;22:45:47;24820;4722;-73;24814;4722;-69;24830;4722;-69;55470;4722;-75;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-75;EDGE;23.90132;120.60694;298 km/h;2012/03/16;22:45:48;24820;4722;-73;24814;4722;-69;24830;4722;-71;55470;4722;-75;n/a;n/a;-115;n/a;n/a;-115
55885;4722;46692;-81;EDGE;23.90066;120.60657;295 km/h;2012/03/16;22:45:49;24820;4722;-73;24814;4722;-69;24830;4722;-71;55470;4722;-75;55881;4722;-79;n/a;n/a;-115
55885;4722;46692;-81;EDGE;23.90003;120.60618;293 km/h;2012/03/16;22:45:50;24820;4722;-73;24830;4722;-71;55470;4722;-75;55881;4722;-79;55885;4722;-115;n/a;n/a;-115
55885;4722;46692;-81;EDGE;23.89940;120.60578;294 km/h;2012/03/16;22:45:51;24820;4722;-73;24830;4722;-71;55470;4722;-75;55881;4722;-79;55885;4722;-115;n/a;n/a;-115
24814;4722;46692;-83;GPRS;23.89878;120.60533;294 km/h;2012/03/16;22:45:52;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-83;GPRS;23.89813;120.60490;294 km/h;2012/03/16;22:45:53;55470;0;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-83;GPRS;23.89753;120.60446;293 km/h;2012/03/16;22:45:54;55470;0;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-71;GPRS;23.89695;120.60400;292 km/h;2012/03/16;22:45:55;55470;0;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-71;GPRS;23.89632;120.60352;293 km/h;2012/03/16;22:45:56;55470;0;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-71;GPRS;23.89573;120.60305;293 km/h;2012/03/16;22:45:57;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-73;GPRS;23.89516;120.60257;291 km/h;2012/03/16;22:45:58;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-73;GPRS;23.89459;120.60213;290 km/h;2012/03/16;22:45:59;55470;0;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-73;GPRS;23.89402;120.60166;289 km/h;2012/03/16;22:46:00;55470;0;-115;55498;4722;-71;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-77;GPRS;23.89342;120.60118;290 km/h;2012/03/16;22:46:01;55470;0;-115;55498;4722;-71;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-77;GPRS;23.89284;120.60068;290 km/h;2012/03/16;22:46:02;55470;0;-115;55498;4722;-71;24870;4722;-69;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-77;GPRS;23.89230;120.60022;287 km/h;2012/03/16;22:46:03;55470;0;-115;55498;4722;-71;24870;4722;-67;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-79;GPRS;23.89174;120.59969;287 km/h;2012/03/16;22:46:04;55470;0;-115;55498;4722;-69;24870;4722;-67;24829;4722;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-79;GPRS;23.89122;120.59916;287 km/h;2012/03/16;22:46:05;55470;0;-115;55498;4722;-69;24870;4722;-67;24829;4722;-61;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-79;GPRS;23.89068;120.59867;285 km/h;2012/03/16;22:46:06;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-81;GPRS;23.89018;120.59813;287 km/h;2012/03/16;22:46:07;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-81;GPRS;23.88964;120.59755;287 km/h;2012/03/16;22:46:08;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-85;GPRS;23.88909;120.59702;285 km/h;2012/03/16;22:46:09;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-85;GPRS;23.88860;120.59648;286 km/h;2012/03/16;22:46:10;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-85;GPRS;23.88812;120.59595;284 km/h;2012/03/16;22:46:11;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-85;GPRS;23.88762;120.59537;284 km/h;2012/03/16;22:46:12;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-85;GPRS;23.88715;120.59479;282 km/h;2012/03/16;22:46:13;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-85;GPRS;23.88665;120.59424;282 km/h;2012/03/16;22:46:14;24870;4722;-59;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24814;4722;46692;-85;GPRS;23.88619;120.59371;280 km/h;2012/03/16;22:46:15;24870;4722;-59;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-81;GPRS;23.88573;120.59312;280 km/h;2012/03/16;22:46:16;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-81;GPRS;23.88527;120.59250;280 km/h;2012/03/16;22:46:17;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-81;GPRS;23.88485;120.59190;278 km/h;2012/03/16;22:46:18;54870;4722;-65;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-65;GPRS;23.88441;120.59131;281 km/h;2012/03/16;22:46:19;54870;4722;-69;55470;0;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-65;GPRS;23.88395;120.59068;281 km/h;2012/03/16;22:46:20;54870;4722;-71;55470;0;-115;54827;4722;-67;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-65;GPRS;23.88352;120.59005;282 km/h;2012/03/16;22:46:21;54870;4722;-71;55470;0;-115;54827;4722;-69;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-65;GPRS;23.88308;120.58945;282 km/h;2012/03/16;22:46:22;54870;4722;-71;55470;0;-115;54827;4722;-67;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-65;GPRS;23.88266;120.58887;281 km/h;2012/03/16;22:46:23;54870;4722;-73;55470;0;-115;54827;4722;-67;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-65;GPRS;23.88227;120.58824;280 km/h;2012/03/16;22:46:24;54870;4722;-73;55470;0;-115;54827;4722;-67;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-63;GPRS;23.88182;120.58762;280 km/h;2012/03/16;22:46:25;54870;4722;-73;54827;4722;-67;55470;0;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-63;GPRS;23.88139;120.58701;280 km/h;2012/03/16;22:46:26;54870;4722;-73;54827;4722;-67;55470;0;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-63;GPRS;23.88098;120.58639;282 km/h;2012/03/16;22:46:27;54870;4722;-71;54827;4722;-67;55470;0;-115;24814;0;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-63;GPRS;23.88055;120.58575;283 km/h;2012/03/16;22:46:28;54870;4722;-71;54827;4722;-67;55470;0;-115;24814;0;-115;n/a;n/a;-115;n/a;n/a;-115
24829;4722;46692;-63;GPRS;23.88015;120.58511;283 km/h;2012/03/16;22:46:29;54870;4722;-73;54827;4722;-67;35896;4723;-75;55470;0;-115;24814;0;-115;n/a;n/a;-115
24829;4722;46692;-63;GPRS;23.87975;120.58447;284 km/h;2012/03/16;22:46:30;54870;4722;-73;54827;4722;-67;35896;4723;-73;55470;0;-115;24814;0;-115;n/a;n/a;-115
